subjectCode,courseNumber,distDesg,courseTitle
PLSC,270,['YCSO'],Reading the Constitution
PLSC,412,['YCSO'],Law & Society in Comparative Perspective
PORT,352,"['YCHU', 'YCWR']",Clarice Lispector: The Short Stories
PORT,151,['YCL5'],Re-acting: Drama in Portuguese
PSYC,372,['YPYN'],Research Methods in Linguistics
PSYC,182,['YCHU'],Perspectives on Human Nature
PSYC,126,"['YCSO', 'YPYS']",Attraction and Relationships
PSYC,140,"['YCSO', 'YPYS']",Developmental Psychology
PSYC,141,"['YCSO', 'YPYS']",The Criminal Mind
PSYC,352,"['YCSC', 'YPYN']",Arrested or Adaptive Development of the Adolescent Brain
PSYC,408,['YCSO'],Topics in Thinking
PSYC,428,['YCSC'],Neuroscience of Decision-Making
PSYC,431,[],Human Skill Learning
PSYC,317,"['YCSO', 'YPYN']",Language and Mind
PSYC,125,"['YCSO', 'YCWR', 'YPYS']",Child Development
PSYC,160,"['YCSC', 'YPYC', 'YPYN']",The Human Brain
PSYC,270,"['YCSC', 'YCWR']",Research Methods in Cognitive Neuroscience
PSYC,332,['YCSO'],The Cognitive Science of Sign Languages
PSYC,130,"['YCSO', 'YPYC', 'YPYN']",Introduction to Cognitive Science
PSYC,438,['YCSC'],Computational Models of Human Behavior
PSYC,237,"['YCSO', 'YCWR']",Research Methods with Diverse Samples
PSYC,312,['YCSO'],Native American Health
RLST,148,['YCHU'],Jewish History and Thought to Early Modern Times
RLST,228,['YCHU'],"Ethnicity, Religion, and Nationality in Modern Jewish Culture"
RLST,145,['YCHU'],The Bible
RLST,180,"['PREI', 'YCHU']","Mughal India, 1500–1800"
RLST,158,['YCHU'],From Jesus to Muhammad: Ancient Christianity to the Rise of Islam
RLST,147,['YCHU'],Introduction to Judaism in the Ancient World: From Temple to Talmud
RLST,249,"['YCHU', 'YCWR']",Jewish Philosophy
RLST,333,"['YCHU', 'YENJ']",Mormonism
RLST,334,['YCHU'],Queer Religion
RLST,136,"['YCHU', 'YCWR']",The History and Contemporary (Ab)uses of the New Testament
RLST,022,"['YCHU', 'YCWR']",Religion and Science Fiction
RLST,101,[],Politics of Black Religion
RLST,423,['YCL3'],Gnostic Texts in Coptic
RLST,175,['YCSO'],North Korea and Religion
RLST,435,[],Black Religions in Slavery and Freedom
RLST,287,['YCHU'],Islamic Theology and Philosophy
RLST,405,"['YCHU', 'YCL5']",Mishnah Seminar: Tractate Megillah
RLST,116,['YCHU'],Monasticism in Comparative Perspective
RLST,104,['YCHU'],"Memory, Culture, and Religion"
RLST,395,['YCHU'],"The Letters of Paul: Ethnicity, Enslavement, Empire, and the End of the World"
RLST,316,"['PREI', 'YCHU', 'YCWR']",Love and Romance in Medieval Jewish Culture
RSEE,350,['YCHU'],"Internet Cultures, Histories, Networks, and Practices"
RSEE,225,['YCHU'],Russia from the Ninth Century to 1801
RSEE,241,"['YCHU', 'YCWR']","Government, Law, and Society in Modern Russia, 1853-1953"
RSEE,337,['YCHU'],The Invention of Tradition in Post-Soviet Nation States
RSEE,382,['YCHU'],Feminist Performances of Resistance in Central and Eastern Europe
RUSS,122,"['YCL1', 'YCL2']",Russian for Heritage Learners I
RUSS,220,['YCHU'],"Russian and Soviet Art, 1757 to the Present"
RUSS,252,"['YCHU', 'YCWR']",Modernism and Revolution
RUSS,337,['YCHU'],The Invention of Tradition in Post-Soviet Nation States
RUSS,307,['YCHU'],Introduction to Medieval and Premodern Russian Civilization
SKRT,160,['YCL5'],Advanced Sanskrit: Readings in Poetry and Drama
SCIE,010,"['YCSC', 'YCWR']",Perspectives on Biological Research
SOCY,127,['YCSO'],Health and Illness in Social Context
SOCY,134,['YCSO'],Sex and Gender in Society
SOCY,351,"['YCSO', 'YCWR']","Race, Medicine, and Technology"
SOCY,168,"['YCQR', 'YCSO']",Computational Sociology
SOCY,138,"['YANS', 'YCHU', 'YCSO']",The Corporation
SOCY,145,['YCSO'],Inequality and Social Change in China
SOCY,389,['YCSO'],Populism
SOCY,221,['YCSO'],The Euro Crisis
SOCY,218,"['YCSO', 'YCWR']","Space, Time, and the African City"
SAST,306,"['YANS', 'YCSO']",Environmental Justice in South Asia
SAST,280,"['PREI', 'YCHU']","Mughal India, 1500–1800"
SAST,469,['YCHU'],Visual Storytelling in South Asia
SAST,385,['YCHU'],South Asians in America
SAST,476,"['YCSO', 'YECD', 'YECM']",Development Economics: Focus on South Asia
SPAN,343,"['YCHU', 'YCL5']",Humor in Contemporary Spanish American Narrative
SPAN,351,"['YCHU', 'YCL5']",Travelers in Latin American Fiction
SPAN,266,"['YCHU', 'YCL5']",Studies in Latin American Literature I
SPAN,391,['YCHU'],Magical Realism
S&DS,241,"['YCQR', 'YMAS', 'YPYA']",Probability Theory
TAML,110,['YCL1'],Introductory Tamil I
THST,224,['YCHU'],Musical Theater Performance I
THST,460,['YCHU'],Research and Collaboration Studio
THST,092,['YCHU'],African Rhythm in Motion
THST,348,['YCHU'],Making the Avant-Garde
THST,315,['YCHU'],Acting Shakespeare
THST,329,"['YCHU', 'YENJ']",Theater Now
THST,411,['YCHU'],Special Topics in Performance Studies
THST,441,['YCHU'],Feminist Theater and Performance
THST,331,['YCHU'],Waiting: “Tragicomedy” and Magic Realism in Hard Times
THST,090,['YCHU'],Afrofuturism
THST,089,['YCHU'],Twentieth Century Dance from Africa and the Diaspora
THST,326,['YCHU'],Feminist Performances of Resistance in Central and Eastern Europe
TWI,130,['YCL3'],Intermediate Twi Language Course I
URBN,331,['YCSO'],Ecology and Sustainability in Asian Cities
URBN,416,['YCHU'],"Revolutionary Cities:  Protest, Rebellion and Representation in Modern Urban Space"
URBN,440,"['YCSO', 'YCWR']","Space, Time, and the African City"
URBN,160,"['YCHU', 'YCSO']",Introduction to Urban Studies
VIET,160,['YCL5'],Advanced Vietnamese II
WLOF,150,['YCL5'],Advanced Wolof
WGSS,272,['YCHU'],"Asian American History, 1800 to the Present"
WGSS,431,"['YANS', 'YCSO']",Intersectionality and Women’s Health
WGSS,325,"['YCHU', 'YCSO']",Asian Diasporas since 1800
WGSS,394,['YCHU'],"Internet Cultures, Histories, Networks, and Practices"
WGSS,432,['YCHU'],Social Ontology
WGSS,127,['YCSO'],Health and Illness in Social Context
WGSS,110,['YCSO'],Sex and Gender in Society
WGSS,279,['YCHU'],Queer Religion
WGSS,413,['YCHU'],Feminist Theater and Performance
WGSS,220,"['YCSO', 'YCWR']",Women & Politics
WGSS,202,"['YCHU', 'YCWR']","Identity, Diversity, and Policy in U.S. Education"
WGSS,221,['YCSO'],Neoliberalism and Sexuality
AFAM,395,"['YCHU', 'YCWR', 'YENJ']",Auto-Criticism: Writing the Self in the World
AFAM,146,"['YCSO', 'YEC8', 'YECE']",Urban Inequalities and Educational Inequality
AFAM,422,"['PREI', 'YCHU', 'YCWR']",Plantation Societies in the Greater British Caribbean 1627-1761
AFAM,443,['YCHU'],"Gender, Abolition, and Prisons in the Long Black Freedom Struggle"
AFAM,297,['YCHU'],Urban Inequality after Civil Rights
AFAM,408,['YCHU'],African American Poets of the Modern Era
AFAM,305,"['YCHU', 'YENJ']",African American Autobiography
AFAM,459,['YCHU'],The Displaced: Migrant and Refugee Narratives of the 20th and 21st Centuries
AFAM,118,"['YCHU', 'YCSO']",Is That Racist?: Theory and Methods for Diagnosing and Demonstrating Racism
AFAM,310,"['YCHU', 'YCSO']","Black Disability Studies, Black Disability Histories"
AFAM,455,['YCSO'],Anti-Racist Curriculum and Pedagogy
AFAM,485,['YCHU'],Black Cultural Theory
AFAM,262,['YCHU'],It Happened One Night on Beale Street: Rom Coms and Cinematic Romance
AFST,272,"['YANA', 'YANB', 'YCSO']",African Prehistory
AFST,355,"['YANS', 'YCSO']",China-Africa Encounters
AFST,396,"['YCHU', 'YCWR']",Revolutions and Socialist Experiments in Africa
AFST,399,"['YCHU', 'YCWR']","Art, Technology, and African Modernity"
AFST,316,['YCSO'],Public Opinion and Political Behavior in the Middle East
AFST,475,"['YCHU', 'YCSO']",African Explorers Explain the World
AFST,452,"['YCHU', 'YCWR']",Written Worlds: A History of the Book Beyond the ‘West’
AKKD,350,['YCHU'],"Culture and Politics in Lusophone Africa, 1885-1992"
AMST,030,"['YCHU', 'YCWR']",Cultures of Travel
AMST,458,"['YCHU', 'YCSC']",Racial and Economic Justice in Transgender Health
AMST,353,['YCHU'],21st-Century US History: The First Decade
AMST,475,"['YCHU', 'YCWR', 'YENJ']",Performing American Literature
AMST,428,"['YCHU', 'YCWR', 'YENS']","Food in Literature, Culture, and Science"
AMST,358,"['YCHU', 'YENJ']",Animals in Modern American Fiction
AMST,235,"['YCHU', 'YENJ']","Language, Disability, Fiction"
AMST,421,['YCHU'],Transformations in Hawaiian Studies
AMST,465,['YCHU'],Postcolonial Theory and Literature
AMST,377,['YCHU'],"Ahab, Ishmael and the Visual World of Moby Dick"
AMST,477,['YCHU'],The Beach Boys in American Culture and Counterculture
AMST,460,['YCHU'],African American Poets of the Modern Era
AMST,468,['YCSO'],American Political Development
AMST,034,['YCHU'],Country Music in America
AMST,382,['YCSO'],Theory and Politics of Sexual Consent
AMST,392,['YCHU'],Religion and Popular Culture
AMST,447,['YCSO'],Contemporary Native American K-12 and Postsecondary Educational Policy
AMST,456,"['YCHU', 'YCSO']","Black Disability Studies, Black Disability Histories"
GREK,434,"['YCHU', 'YCL5']",Thucydides
ANTH,368,"['YANL', 'YCSO']","Language, Culture, and Identity"
ANTH,432,"['YANL', 'YCSO']",Politics of Language
ANTH,459,"['YANB', 'YCSO']",Ethnopediatrics
ANTH,294,['YCSO'],The Ancient Maya
ANTH,272,"['YANA', 'YANB', 'YCSO']",African Prehistory
ANTH,388,"['YANS', 'YCSO']",Politics of Culture in Southeast Asia
ANTH,223,"['YANA', 'YANB', 'YANS', 'YCSO']",The Anthropology of War
ANTH,355,"['YANS', 'YCSO']",China-Africa Encounters
ANTH,465,['YCSO'],Multispecies Worlds
ANTH,030,['YCSO'],Inca Culture and Society
ANTH,336,"['YANA', 'YCSC', 'YCSO']",Geoarchaeology
ANTH,375,"['YANA', 'YCSO']",Anthropology of Mobile Societies
ANTH,230,['YCSC'],Evolutionary Biology of Women's Reproductive Lives
ANTH,371,['YCSO'],Modern Indonesia
ANTH,238,['YCSO'],"Race, Space, Power: Mapping the Global Color Line"
ANTH,351,['YCSO'],"Social Movements, Protest, and Rebellion"
ANTH,361,"['YCHU', 'YCSO']","Decolonizing Kurdistan: People, History and Politics"
ANTH,376,"['YANB', 'YCSC', 'YCSO']",Observing and Measuring Behavior
ANTH,494,"['YANS', 'YCSO']",Speculation as Method
ANTH,453,"['YCSO', 'YCWR']",Global Health: Equity and Policy
ANTH,021,['YCSO'],Memorialization of Mass Atrocities in the Digital Age
ANTH,303,"['YANS', 'YCSO', 'YCWR']",Field Methods in Cultural Anthropology
ANTH,220,"['YANB', 'YCSO', 'YCWR']",Human-Wildlife Conflict & Coexistence
ANTH,382,['YCSO'],Environmental Anthropology
ANTH,216,"['YANS', 'YCSO', 'YCWR']",Migration & Development: Critical Perspectives
ANTH,350,"['YANS', 'YCSO']",The Politics of Diversity from Central-Eastern Europe to Russia
ANTH,308,"['YCHU', 'YCSO']","Feminist & Queer Ethnographies: Dystopia, Catastrophe, Extinction"
ANTH,347,"['YANS', 'YCSO']",Race and Nationality: Soviet and Post-Soviet Debates about Diversity
ANTH,395,['YANB'],Methods and Research in Molecular Anthropology II
ANTH,293,"['YCHU', 'YCSO']",African Explorers Explain the World
ANTH,309,"['YANL', 'YCSO']",Language and Culture
ANTH,390,"['YANA', 'YCSO']",Archaeological Ceramics II
AMTH,222,"['YCQR', 'YMAT', 'YPYA']",Linear Algebra with Applications
AMTH,431,[],Optimization and Computation
APHY,100,"['YCQR', 'YCSC']","Energy, Environment, and Society"
APHY,337,"['YCHU', 'YCSC']",Cinema and Physics: When the Birth of Cinema and the Scientific Revolution Met
ARBC,141,['YCL4'],Intermediate Levantine Arabic II
ARBC,168,['YCL5'],Modern Arab Writers
ARCG,294,['YCSO'],The Ancient Maya
ARCG,272,"['YANA', 'YANB', 'YCSO']",African Prehistory
ARCG,228,"['YANA', 'YANB', 'YANS', 'YCSO']",The Anthropology of War
ARCG,030,['YCSO'],Inca Culture and Society
ARCG,336,"['YANA', 'YCSC', 'YCSO']",Geoarchaeology
ARCG,379,"['YANA', 'YCSO']",Anthropology of Mobile Societies
ARCG,322,['YCHU'],Urbanism and Urban Society in Ancient Egypt
ARCG,261,['YCHU'],The Archaeology of the Amarna Period in Egypt
ARCG,245,['YCHU'],Archaeology of Ancient Egypt: An Introduction
ARCG,242,['YCHU'],Ancient Egyptian Materials and Techniques: Their Histories and Socio-Economic Implications
ARCG,386,"['YANA', 'YCSO']",Archaeological Ceramics II
ARCH,271,['YCHU'],Introduction to Islamic Architecture
ARCH,325,['YCHU'],"Fugitive Practice: Introducing, Recentering, and Exploring Black and Indigenous Design Methods"
ARCH,354,['YCHU'],New York as Incubator of 20th-Century Urbanism: Four Urban Thinkers and the City They Envisioned
ARCH,368,['YCHU'],"Lightness and Modernity: Architecture, Design, Energy"
ARCH,272,['YCHU'],Introduction to the History of Art: Sacred Art and Architecture
ART,339,[],Narrative Forms and Documentary Style In Photography after 1967
ART,386,"['YCHU', 'YCWR']",Experimental Writing and Performance
ART,216,['YCHU'],The Body as Stage: Experiments in Performance Art
ASTR,135,['YCSC'],Archaeoastronomy
BENG,403,"['YCSO', 'YECH', 'YECM']",The Economics and Science of Medicine
BENG,469,['YCSC'],"Single-Cell Biology, Technologies, and Analysis"
BURM,140,['YCL4'],Intermediate Burmese II
CENG,315,"['YCQR', 'YCSC']",Transport Phenomena II
CHEM,167,"['YCQR', 'YCSC']",Advanced University Chemistry II
CHEM,404,['YCSC'],Applications of Organometallic Chemistry
CHLD,127,"['YCSO', 'YCWR', 'YPYS']",Theory and Practice of Early Childhood Education
CHLD,128,"['YCSO', 'YCWR', 'YPYS']","Language, Literacy, and Play"
CLCV,258,"['PREI', 'YCHU']",Ecocultures of Antiquity: Ecocritical Approaches to Ancient Greece and Rome
CLCV,200,['YCHU'],"Global Leadership, 600 BCE–600 CE"
CLCV,204,"['PREI', 'YCHU', 'YXWR']",Alexander the Great and the Hellenistic World
CLCV,368,['YCHU'],"The Art of Dionysos: Drink, Drama, and Ecstasy"
CLCV,310,"['YCHU', 'YCWR']",Documenting Identity: Creating the Self from Antiquity to Now
CLCV,320,"['YCHU', 'YCWR']",Before Socrates
CLCV,265,['YCHU'],Rewriting Ancient Greek Classics in Contemporary Anglophone Fiction
CLCV,235,"['PREI', 'YCHU']",Medicine and Disease in the Ancient World
CLCV,315,['YCHU'],Ancient Greek and Roman Music and Dance
CGSC,427,['YCSO'],The Rise and Fall of Wonder: When Early Passions for Exploration and Discovery Decay with Age
LITR,463,"['YCHU', 'YCWR', 'YENJ']","Literature and Philosophy, Revolution to Romanticism"
LITR,348,"['YCHU', 'YENW']",The Practice of Literary Translation
LITR,202,"['YCHU', 'YCWR']",Nabokov and World Literature
LITR,289,"['YCHU', 'YCL5']","Literature of the Americas, North and South"
LITR,286,"['YCHU', 'YCWR']","Pessoa, Lispector, Rosa, Saramago"
LITR,460,['YCHU'],German Novels After 1945
LITR,324,['YCHU'],Representations of the Underworld
LITR,258,"['YCHU', 'YCL5']",Studies in Latin American Literature II
LITR,345,['YCHU'],Climate Change and the Humanities
LITR,344,"['YCHU', 'YENJ']",The Detective Story: Solving Mysteries from Oedipus to Sherlock
LITR,470,"['YCHU', 'YCWR']",Identity in Modern Thought
LITR,305,['YENW'],Advanced Literary Translation
LITR,372,['YCHU'],The Performing Arts in the Twentieth Century:  The Russian Stage
LITR,196,['YCHU'],Hebrew Poetry in Muslim Spain
LITR,332,['YCHU'],Philosophy as Literature: Nietzsche's Zarathustra
LITR,236,['YCHU'],"Aesthetics of Existence, Life as a Work of Art?"
LITR,457,['YCHU'],Structural Transformations of the Public Sphere
LITR,102,"['YCHU', 'YCWR']",Writing the Gift: Creativity and Exchange in Literature and Theory
LITR,418,['YCHU'],The Classics of Modern Hebrew Literature
LITR,018,['YCHU'],Politics and Literature in the Middle East
LITR,103,[],Contexts of College Education
LITR,270,['YCHU'],Dictator Novel in Latin America
LITR,468,"['YCHU', 'YCWR', 'YENS']",The Literary Experiments of Immigration
LITR,157,['YCHU'],Rewriting Ancient Greek Classics in Contemporary Anglophone Fiction
LITR,334,"['YCHU', 'YCWR']",Game of Thrones and the Theory of Sovereignty
CPSC,123,['YCQR'],YData: An Introduction to Data Science
CPSC,477,"['YANL', 'YCQR']",Natural Language Processing
CPSC,457,['YCQR'],Sensitive Information in a Connected World
CPSC,425,['YCQR'],Mobile and Embedded Systems
CPSC,484,['YCSO'],Introduction to Human-Computer Interaction
CZEC,246,['YCHU'],Milos Forman and His Films
EPS,211,['YCHU'],Global Catastrophe since 1750
EPS,336,"['YANA', 'YCSC', 'YCSO']",Geoarchaeology
EPS,125,['YCSC'],History of Life
EPS,140,"['YCQR', 'YCSC']","Atmosphere, Ocean, and Climate Change"
EPS,212,['YCSC'],Global Tectonics
EPS,220,['YCSC'],Mineralogy
EPS,232,['YCSC'],Earth Surface Processes
EPS,240,['YCSC'],Forensic Geoscience
EPS,255,['YCSC'],Environmental Geomicrobiology
EPS,275,['YCSC'],Renewable Energy
EPS,301,"['YCQR', 'YCSC']",Introduction to Geochemistry
EPS,370,['YCSC'],Regional Perspectives on Global Geoscience
EPS,421,"['YCQR', 'YCSC']",Geophysical Fluid Dynamics
EPS,489,[],Research in Earth and Planetary Sciences
EPS,491,[],Research and Senior Thesis
EPS,362,"['YCQR', 'YCSC']",Observing Earth from Space
EPS,310,"['YCQR', 'YCSC']",Isotope Geochemistry
EPS,320,"['YCQR', 'YCSC']",Introduction to the Physics and Chemistry of Minerals II
EPS,105,"['YCQR', 'YCSC']","Energy, Environment, and Society"
EALL,321,['YCHU'],Theater and Drama Traditions of China and Japan
EALL,290,['YCHU'],Screening China from the Margins
EALL,302,['YCHU'],Readings in Classical Chinese Prose
EALL,261,['YCHU'],Japanese Literature of the Early Modern Period
EALL,268,['YCHU'],The Literature of Japanese Empire
EALL,319,['YCHU'],The Vernacular Short Story in Early Modern China
EALL,351,['YCHU'],Advanced Readings in Modern Chinese Literature
EAST,351,"['YANS', 'YCSO']",China-Africa Encounters
EAST,401,['YCHU'],Theater and Drama Traditions of China and Japan
EAST,402,['YCHU'],Screening China from the Margins
EAST,341,['YCHU'],Readings in Classical Chinese Prose
EAST,403,['YCHU'],"Japan and Germany, 1860 to the Present"
EAST,404,['YCHU'],Faith in Law in East Asia: Beginnings to 1800
EAST,253,['YCHU'],Japanese Literature after 1970
EAST,305,['YCHU'],Time in Chinese Art
EAST,486,['YCHU'],Gender and Sexuality in Asian Art
EAST,409,['YCHU'],The Environmental History of East Asia
EAST,220,['YCHU'],"China from Present to Past, 2021–960"
E&EB,075L,['YCSC'],Virus Discovery and Evolution
E&EB,352,['YCQR'],Evolutionary Theory
E&EB,362,['YCSC'],Tropical Field Biology
E&EB,305,"['YCQR', 'YCSC']",Plant Ecology
ECON,001,"['YCSO', 'YEC8', 'YECE']",Economic Ideas Worth a Nobel Prize
ECON,002,"['YCSO', 'YEC8']",Social Issues in America
ECON,136,"['YCQR', 'YCSO', 'YEC5', 'YECC']",Econometrics
ECON,159,"['YCQR', 'YCSO', 'YEC5']",Game Theory
ECON,171,"['YCSO', 'YEC8', 'YECE']",Urban Inequalities and Educational Inequality
ECON,182,"['YCSO', 'YCWR', 'YEC2']",American Economic History
ECON,301,"['YCSO', 'YEC4', 'YEC5']",International Trade: Data and Analysis
ECON,325,"['YCSO', 'YECD']",Economics of Developing Countries: Focus on South Asia
ECON,326,"['YCSO', 'YEC8', 'YECD']",Fundamentals of Economic Development
ECON,339,"['YCSO', 'YEC3']",Advance Competition Economics and Policy
ECON,351,"['YCQR', 'YCSO', 'YEC6']",Mathematical Economics: Game Theory
ECON,360,['YECF'],Capital Markets
ECON,361,['YECF'],Corporate Finance
ECON,375,"['YCSO', 'YCWR', 'YECF', 'YECM']",Monetary Policy
ECON,403,"['YCSO', 'YEC4', 'YECD']",Trade and Development
ECON,408,"['YCSO', 'YEC4']",International Trade Policy
ECON,410,['YEC3'],The Economics of Innovation
ECON,411,"['YCSO', 'YEC6']",Economics of Uncertainty and Information
ECON,429,"['YCSO', 'YEC3', 'YEC5']",Data Analysis and Strategy
ECON,439,"['YCSO', 'YECF', 'YECM']",Applied Econometrics: Macroeconomic and Finance Forecasting
ECON,449,"['YCSO', 'YEC2', 'YECP', 'YEPA']",The Economic Analysis of Conflict
ECON,450,"['YCSO', 'YECF']",Investment Analysis
